"age","sex","race_eth","region","ever_smoker","poverty","employed","repstrain",".weight",".pseudo_stratum",".pseudo_psu"
"45-64","Female","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,10002.442,122,28
"65+","Male","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,3734.774,122,30
"45-64","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,4423.176,103,33
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,5360.004,122,29
"65+","Female","Non-Hispanic White","South",FALSE,TRUE,FALSE,FALSE,5649.871,122,30
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,5411.622,122,30
"45-64","Male","Non-Hispanic White","Midwest",TRUE,TRUE,FALSE,FALSE,4518.799,109,56
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,3607.215,147,37
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,4412.285,147,37
"25-44","Female","Non-Hispanic Asian","Midwest",FALSE,FALSE,FALSE,FALSE,7052.334,147,37
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,7639.775,147,39
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,6725.402,107,87
"65+","Male","Non-Hispanic White","Midwest",NA,FALSE,NA,NA,2960.567,107,87
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,5467.653,107,77
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,7168.57,107,77
"45-64","Male","Non-Hispanic White","Midwest",NA,FALSE,NA,NA,3711.108,107,77
"25-44","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,5400.245,147,38
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,13128.186,147,38
"25-44","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,4838.418,109,55
"25-44","Female","Non-Hispanic White","Midwest",TRUE,TRUE,TRUE,FALSE,4422.538,109,55
"45-64","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,9971.638,109,55
"25-44","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,TRUE,6142.46,107,77
"25-44","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,9535.182,107,87
"25-44","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,14474.853,107,87
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,TRUE,8321.1,107,74
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,5992.056,107,74
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,4665.156,107,76
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,TRUE,8595.022,107,76
"45-64","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,11043.842,107,77
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,3403.527,107,77
"45-64","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,8877.997,107,77
"25-44","Female","Non-Hispanic Other","Midwest",NA,FALSE,NA,NA,3644.048,107,77
"18-24","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,32301.211,107,78
"45-64","Female","Non-Hispanic Black","Midwest",FALSE,FALSE,TRUE,TRUE,10601.811,107,78
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,5542.133,107,76
"25-44","Female","Non-Hispanic Asian","Midwest",FALSE,FALSE,TRUE,FALSE,8583.69,107,79
"25-44","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,31155.365,107,74
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,3957.399,109,55
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,7030.078,109,55
"45-64","Male","Non-Hispanic Black","Midwest",TRUE,FALSE,FALSE,FALSE,14487.239,109,55
"45-64","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,24436.366,109,56
"65+","Male","Non-Hispanic White","Midwest",TRUE,TRUE,FALSE,FALSE,4830.462,109,56
"25-44","Male","Non-Hispanic Black","Midwest",FALSE,FALSE,FALSE,FALSE,12610.967,107,74
"25-44","Male","Non-Hispanic Other","Midwest",TRUE,FALSE,TRUE,FALSE,6995.077,107,74
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,14291.511,107,79
"45-64","Male","Non-Hispanic White","West",FALSE,TRUE,FALSE,FALSE,2344.361,114,41
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,TRUE,6338.443,114,41
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,3113.758,114,42
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3460.82,114,42
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,4943.872,114,43
"18-24","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,2309.083,108,51
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,1964.822,108,51
"18-24","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,3285.009,108,51
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,2515.283,108,51
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,5229.679,108,51
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4900.181,108,51
"25-44","Male","Non-Hispanic Black","West",TRUE,FALSE,TRUE,FALSE,3730.431,108,51
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,TRUE,4010.149,114,43
"65+","Female","Non-Hispanic White","West",FALSE,TRUE,FALSE,FALSE,3664.931,114,43
"25-44","Female","Hispanic","Midwest",FALSE,FALSE,TRUE,FALSE,4448.985,147,49
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,7763.12,147,49
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,3496.476,147,49
"18-24","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,32473.815,147,49
"18-24","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,9397.59,147,49
"18-24","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,15960.362,147,49
"25-44","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,12636.582,107,109
"25-44","Male","Non-Hispanic Other","Midwest",TRUE,FALSE,TRUE,FALSE,6951.348,107,109
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,5172.283,107,109
"25-44","Male","Non-Hispanic Black","Midwest",FALSE,FALSE,FALSE,FALSE,10972.736,107,109
"25-44","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,21089.171,109,73
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,8694.405,109,73
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,8321.645,109,73
"65+","Female","Non-Hispanic White","Midwest",NA,FALSE,NA,NA,10240.793,107,109
"25-44","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,7949.02,100,91
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,5741.507,100,91
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,5360.994,100,91
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,9372.384,100,91
"25-44","Male","Non-Hispanic Other","West",FALSE,FALSE,TRUE,FALSE,7545.557,138,89
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,3880.484,138,89
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,6679.691,100,92
"45-64","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,5875.401,138,90
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,3991.301,138,90
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4500.267,138,90
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,5089.721,138,90
"18-24","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,7119.955,100,93
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,3183.086,100,92
"45-64","Male","Hispanic","West",NA,FALSE,NA,NA,5842.464,100,92
"45-64","Male","Non-Hispanic White","West",TRUE,TRUE,FALSE,FALSE,2854.643,138,90
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,2976.566,138,90
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,4883.207,138,90
"45-64","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,5561.885,100,91
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3874.955,100,91
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3910.998,100,91
"65+","Female","Non-Hispanic Asian","West",FALSE,TRUE,FALSE,FALSE,2709.461,100,93
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,TRUE,2134.746,100,93
"25-44","Female","Non-Hispanic Asian","West",TRUE,FALSE,TRUE,FALSE,9833.401,138,89
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,8756.002,108,62
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,7577.152,108,62
"25-44","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,7632.752,108,62
"18-24","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,30988.964,108,62
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3746.298,108,61
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,7056.983,108,61
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2160.383,108,61
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6481.149,108,61
"65+","Male","Hispanic","West",TRUE,FALSE,FALSE,FALSE,4994.262,108,61
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8585.91,112,22
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8838.898,112,22
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,4726.323,112,22
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,TRUE,3963.684,128,11
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,4597.435,128,11
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,2551.646,128,11
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,2413.928,128,11
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,4029.1,128,10
"25-44","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8689.778,128,10
"25-44","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,3424.476,128,10
"25-44","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,3561.693,128,10
"45-64","Male","Non-Hispanic White","Northeast",FALSE,TRUE,FALSE,FALSE,2851.512,128,10
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,12074.363,110,1
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,13365.552,148,1
"25-44","Female","Non-Hispanic Other","Northeast",FALSE,FALSE,FALSE,FALSE,13531.299,148,1
"18-24","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,26196.327,110,2
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,4896.899,110,2
"25-44","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,24060.822,110,3
"25-44","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,32194.515,110,3
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,10646.054,101,3
"25-44","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,TRUE,13868.037,101,3
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,11037.06,148,3
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,9739.266,148,3
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,16604.015,148,3
"65+","Male","Non-Hispanic Black","Northeast",FALSE,FALSE,FALSE,FALSE,11800.236,148,3
"18-24","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,32440.658,148,3
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,12256.446,124,3
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,TRUE,11466.172,101,3
"18-24","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,16128.373,148,1
"25-44","Female","Hispanic","Northeast",NA,TRUE,NA,NA,10186.641,148,2
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,13917.304,110,2
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,14327.383,110,2
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,15346.586,101,1
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,13917.304,101,1
"25-44","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,FALSE,FALSE,12857.102,101,1
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,12965.664,101,2
"45-64","Female","Non-Hispanic Asian","Northeast",NA,FALSE,NA,NA,20576.079,124,1
"25-44","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,8440.923,124,1
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,7193.255,124,3
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,12293.294,124,3
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,6772.697,148,2
"25-44","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,19215.805,148,2
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,7580.846,124,1
"25-44","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,TRUE,5347.76,124,1
"25-44","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,18611.269,124,1
"65+","Female","Hispanic","West",TRUE,TRUE,FALSE,FALSE,2184.494,138,128
"45-64","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,2400.217,138,128
"65+","Female","Non-Hispanic White","West",TRUE,TRUE,FALSE,FALSE,1932.965,138,128
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,TRUE,6759.304,138,128
"25-44","Male","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,4256.438,138,128
"45-64","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,6841.784,138,127
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,TRUE,3698.499,138,127
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,3249.072,108,80
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,3250.231,108,80
"65+","Male","Hispanic","West",TRUE,FALSE,FALSE,FALSE,7031.766,108,80
"45-64","Female","Non-Hispanic Other","West",TRUE,FALSE,FALSE,FALSE,16542.564,114,72
"18-24","Male","Non-Hispanic Other","West",FALSE,TRUE,FALSE,FALSE,26066.634,114,72
"65+","Female","Non-Hispanic Other","West",FALSE,TRUE,FALSE,FALSE,3371.006,114,72
"65+","Female","Non-Hispanic Other","West",FALSE,FALSE,TRUE,FALSE,3073.875,114,72
"45-64","Female","Non-Hispanic Other","West",FALSE,FALSE,FALSE,FALSE,7000.024,114,72
"45-64","Female","Hispanic","West",TRUE,TRUE,FALSE,FALSE,2945.479,114,73
"25-44","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,2875.827,138,127
"65+","Male","Non-Hispanic Black","Northeast",TRUE,FALSE,FALSE,FALSE,4617.748,101,62
"65+","Male","Non-Hispanic Black","Northeast",TRUE,FALSE,FALSE,TRUE,4166.483,101,62
"65+","Male","Hispanic","Northeast",TRUE,TRUE,FALSE,FALSE,5579.422,110,67
"25-44","Female","Non-Hispanic Asian","Northeast",NA,FALSE,NA,NA,13095.497,101,63
"25-44","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,7853.757,101,63
"25-44","Female","Hispanic","Northeast",FALSE,TRUE,FALSE,FALSE,7039.446,110,68
"65+","Female","Non-Hispanic Black","Northeast",FALSE,TRUE,FALSE,FALSE,3920.087,101,61
"18-24","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,FALSE,FALSE,31419.181,101,61
"18-24","Male","Non-Hispanic Asian","Northeast",FALSE,FALSE,FALSE,FALSE,22392.33,110,64
"25-44","Male","Hispanic","Northeast",NA,FALSE,NA,NA,14367.262,110,64
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,5956.569,125,1
"25-44","Female","Non-Hispanic White","Northeast",FALSE,TRUE,TRUE,FALSE,12658.392,116,3
"18-24","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,FALSE,FALSE,32732.335,101,60
"45-64","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,FALSE,FALSE,19336.492,101,60
"18-24","Male","Hispanic","Northeast",FALSE,FALSE,NA,FALSE,16282.289,101,60
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8791.935,101,60
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,NA,FALSE,11535.846,101,97
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,7078.401,110,61
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,8471.605,110,61
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,3791.969,110,61
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,TRUE,9584.101,110,61
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,12375.296,101,97
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,TRUE,8960.01,110,65
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,13482.293,116,1
"25-44","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,TRUE,22190.087,116,1
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8927.505,116,1
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,12680.278,116,1
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,TRUE,5263.839,116,1
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,5657.954,125,2
"45-64","Male","Non-Hispanic Other","Northeast",FALSE,FALSE,FALSE,FALSE,13762.198,148,67
"45-64","Male","Hispanic","Northeast",FALSE,FALSE,FALSE,TRUE,22374.102,148,59
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,14647.207,148,59
"18-24","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,25097.56,148,65
"25-44","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,10096.387,148,65
"65+","Female","Non-Hispanic White","Northeast",FALSE,TRUE,FALSE,FALSE,5833.273,148,61
"65+","Male","Non-Hispanic White","Northeast",TRUE,TRUE,FALSE,FALSE,6208.641,148,61
"45-64","Male","Hispanic","Northeast",FALSE,TRUE,FALSE,FALSE,6859.38,148,61
"25-44","Male","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,8133.571,124,61
"65+","Female","Non-Hispanic Black","Northeast",TRUE,FALSE,FALSE,FALSE,5276.459,124,61
"65+","Male","Non-Hispanic Black","Northeast",TRUE,FALSE,FALSE,FALSE,7328.713,110,67
"25-44","Female","Non-Hispanic Black","Northeast",FALSE,TRUE,NA,TRUE,17777.588,110,67
"25-44","Female","Non-Hispanic Black","Northeast",NA,TRUE,NA,NA,17044.382,110,67
"65+","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,FALSE,FALSE,4738.504,110,63
"45-64","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,13865.16,110,63
"45-64","Female","Hispanic","Northeast",FALSE,FALSE,FALSE,FALSE,13918.155,110,63
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,13808.398,110,64
"45-64","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,FALSE,TRUE,7589.318,110,64
"25-44","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,FALSE,FALSE,35242.369,101,63
"25-44","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,15927.26,124,61
"25-44","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,13225.849,124,61
"65+","Male","Non-Hispanic Other","Northeast",TRUE,FALSE,FALSE,FALSE,5632.233,116,4
"18-24","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,33384.983,124,65
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,3273.444,124,63
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,20671.356,124,63
"25-44","Female","Non-Hispanic White","Northeast",FALSE,TRUE,TRUE,TRUE,3912.781,124,63
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,16106.062,148,63
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,14584.908,101,65
"45-64","Male","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,31853.529,148,61
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,19144.556,148,61
"45-64","Female","Non-Hispanic Black","Northeast",NA,FALSE,NA,NA,18819.231,101,60
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,5138.381,110,63
"65+","Female","Non-Hispanic White","Northeast",FALSE,TRUE,FALSE,FALSE,4925.886,110,63
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,NA,FALSE,22914.262,148,65
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,6328.556,101,63
"25-44","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,22918.096,101,63
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,24611.006,148,59
"25-44","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,5963.823,101,65
"25-44","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,TRUE,14930.048,101,65
"45-64","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,12756.354,101,65
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,TRUE,6556.608,101,65
"25-44","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,6286.192,101,65
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,TRUE,5790.128,101,61
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,22567.095,101,60
"65+","Male","Non-Hispanic Black","Northeast",TRUE,TRUE,FALSE,FALSE,5156.816,101,64
"65+","Female","Hispanic","Northeast",FALSE,FALSE,FALSE,FALSE,13082.248,101,64
"45-64","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,32051.87,101,64
"65+","Female","Hispanic","Northeast",TRUE,FALSE,FALSE,FALSE,6298.975,148,62
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,4865.61,110,61
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,5007.573,110,61
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,4874.624,110,61
"25-44","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,20896.646,148,60
"45-64","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,16061.682,101,72
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,13456.482,101,72
"65+","Female","Hispanic","Northeast",FALSE,TRUE,FALSE,FALSE,11392.279,110,63
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,4890.577,110,63
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,TRUE,9537.948,110,64
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,11665.421,110,64
"25-44","Male","Non-Hispanic White","Northeast",TRUE,FALSE,NA,FALSE,8129.377,110,62
"65+","Female","Non-Hispanic Asian","Northeast",NA,FALSE,NA,NA,5347.681,110,67
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,12646.391,110,67
"65+","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,FALSE,FALSE,5449.096,148,62
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,TRUE,24107.435,148,62
"65+","Male","Hispanic","Northeast",TRUE,TRUE,FALSE,FALSE,16175.614,110,66
